RowName,WazaType,Element,IgnoreRandomInherit,Category,Power,DisplayPower,IsLeanBack,CameraShake,IgnoreRaycast,MinRange,MaxRange,MaxHeightDiff,CoolTime,ForceRagdollSize,EffectType1,EffectValue1,EffectValueEx1,EffectType2,EffectValue2,EffectValueEx2,SpecialAttackRateInfos,bIsWeaponDamage,WazaCustomExecuteConditions,bIsExplosionDamage,DisabledData,Strength,BulletEmiiterOverlapClass
NewRow_244,Unique_Plesiosaur_LongBreath,Leaf,True,Shot,400,400,False,Waza_M,False,0,3000,3000,20.000000,None,IvyCling,50,0.000000,None,0,0.000000,,False,,False,False,None,None
NewRow_245,Unique_TropicalOstrich_DashKick,Leaf,True,Melee,300,300,False,Waza_M,False,0,3000,400,16.000000,None,IvyCling,100,0.000000,None,0,0.000000,,False,"((Type=GroundHeightDiff,Value=0.000000))",False,False,None,None
NewRow_246,Unique_Yakushima_MouthTossin,Dark,True,Melee,300,300,False,Waza_M,True,1500,3000,3000,15.000000,None,None,100,0.000000,None,0,0.000000,,False,,False,False,None,None
NewRow_247,Unique_YakushimaBoss001_Green_PhantasmalBolt,None,True,Shot,40,40,False,Waza_M,False,0,2000,2000,45.000000,None,None,100,0.000000,None,0,0.000000,"((Type=vsWood_Raid,Rate=0.000000),(Type=vsStone_Raid,Rate=0.000000))",False,,False,False,None,None
NewRow_248,Unique_YakushimaBoss001_Green_PhantasmalEye,None,True,Shot,10,10,False,Waza_M,False,0,2000,2000,45.000000,None,None,100,0.000000,None,0,0.000000,"((Type=vsWood_Raid,Rate=0.000000),(Type=vsStone_Raid,Rate=0.000000))",False,,False,False,None,None
NewRow_249,Unique_YakushimaBoss001_Green_PhantasmalSphere,None,True,Shot,90,90,False,Waza_M,False,0,2000,2000,45.000000,None,None,100,0.000000,None,0,0.000000,"((Type=vsWood_Raid,Rate=0.000000),(Type=vsStone_Raid,Rate=0.000000))",False,,False,False,None,None
NewRow_250,Unique_YakushimaBoss001_Green_PhantasmalDeathray,None,True,Shot,200,200,False,Waza_M,False,0,2000,2000,45.000000,None,None,100,0.000000,None,0,0.000000,"((Type=vsWood_Raid,Rate=0.000000),(Type=vsStone_Raid,Rate=0.000000))",False,,False,False,None,None
NewRow_251,Unique_PoseidonOrca_TorrentLaser,Water,True,Shot,700,700,False,Waza_L,True,0,5000,5000,30.000000,None,Wetness,100,0.000000,None,0,0.000000,,False,,False,False,None,None
NewRow_252,Unique_YakushimaMonster001_SlimePress_Normal,Normal,True,Melee,50,50,False,Waza_S,False,0,600,600,1.000000,None,None,0,0.000000,None,0,0.000000,,False,"((Type=GroundHeightDiff,Value=0.000000))",False,False,None,None
NewRow_253,Unique_YakushimaMonster001_SlimePress_Leaf,Leaf,True,Melee,50,50,False,Waza_S,False,0,600,600,1.000000,None,IvyCling,50,0.000000,None,0,0.000000,,False,"((Type=GroundHeightDiff,Value=0.000000))",False,False,None,None
NewRow_254,Unique_YakushimaMonster001_SlimePress_Water,Water,True,Melee,50,50,False,Waza_S,False,0,600,600,1.000000,None,Wetness,50,0.000000,None,0,0.000000,,False,"((Type=GroundHeightDiff,Value=0.000000))",False,False,None,None
NewRow_255,Unique_YakushimaMonster001_SlimePress_Fire,Fire,True,Melee,50,50,False,Waza_S,False,0,600,600,1.000000,None,Burn,50,0.000000,None,0,0.000000,,False,"((Type=GroundHeightDiff,Value=0.000000))",False,False,None,None
NewRow_256,Unique_YakushimaMonster001_SlimePress_Dark,Dark,True,Melee,50,50,False,Waza_S,False,0,600,600,1.000000,None,Darkness,50,0.000000,None,0,0.000000,,False,"((Type=GroundHeightDiff,Value=0.000000))",False,False,None,None
NewRow_257,Unique_YakushimaMonster001_SlimePress_Rainbow,Normal,True,Melee,100,100,False,Waza_M,False,0,600,600,1.000000,None,None,0,0.000000,None,0,0.000000,,False,"((Type=GroundHeightDiff,Value=0.000000))",False,False,None,None
NewRow_258,Unique_YakushimaBoss001_Small_DemonEyeCharge,Dark,True,Melee,60,60,False,Waza_S,False,0,600,2000,1.000000,None,Darkness,50,0.000000,None,0,0.000000,,False,"((Type=GroundHeightDiff,Value=0.000000))",False,False,None,None
NewRow_259,Unique_YakushimaMonster002_SwordCharge,Normal,True,Melee,80,80,False,Waza_S,False,0,1200,2000,1.000000,None,None,0,0.000000,None,0,0.000000,,False,"((Type=GroundHeightDiff,Value=0.000000))",False,False,None,None
NewRow_260,Unique_YakushimaMonster003_BatCharge,Normal,True,Melee,70,70,False,Waza_S,False,0,500,2000,1.000000,None,None,0,0.000000,None,0,0.000000,,False,"((Type=GroundHeightDiff,Value=0.000000))",False,False,None,None
NewRow_261,Unique_BluePlatypus_Toboggan_Fire,Fire,True,Melee,115,115,False,Waza_M,False,0,500,500,120.000000,XS,Burn,100,0.000000,None,0,0.000000,,False,,False,False,None,None
NewRow_262,PoseidonOrca_PartnerSkill,Water,True,Melee,60,60,False,Waza_M,False,0,5000,5000,55.000000,None,Wetness,30,0.000000,None,0,0.000000,,False,,False,False,None,None
NewRow_263,PoseidonOrca_PartnerSkill_SpearBullet,Water,True,Shot,50,50,False,Waza_M,False,0,5000,5000,55.000000,None,Wetness,30,0.000000,None,0,0.000000,,False,,False,False,None,None
NewRow_264,Human_Rolling,Normal,True,Melee,0,0,False,Waza_M,False,0,0,0,1.000000,None,None,0,0.000000,None,0,0.000000,,True,,False,False,None,None
NewRow_265,Weapon_Use,Normal,True,Shot,50,50,False,Waza_M,False,1000,3000,3000,5.000000,None,None,0,0.000000,None,0,0.000000,,True,,False,False,None,None
NewRow_266,Unique_FlowerDinosaur_Electric_ThunderWhip,Electricity,True,Shot,300,300,False,Waza_M,True,0,1500,200,16.000000,S,Electrical,100,0.000000,None,0,0.000000,,False,"((Type=GroundHeightDiff,Value=0.000000))",False,False,None,None
NewRow_267,Unique_KingAlpaca_Ice_IcePress,Ice,True,Melee,400,400,False,Waza_L,True,0,1000,1000,20.000000,S,Freeze,100,0.000000,None,0,0.000000,,False,"((Type=GroundHeightDiff,Value=0.000000))",False,False,None,None
NewRow_268,Unique_Baphomet_Dark_DarkKite,Dark,True,Melee,400,400,False,Waza_M,False,600,1200,500,20.000000,None,Darkness,100,0.000000,None,0,0.000000,,False,"((Type=GroundHeightDiff,Value=0.000000))",False,False,None,None
NewRow_269,Unique_SakuraSaurus_Water_SplashTackle,Water,True,Melee,250,250,False,Waza_M,False,0,300,300,12.000000,S,Wetness,100,0.000000,None,0,0.000000,,False,"((Type=GroundHeightDiff,Value=0.000000))",False,False,None,None
NewRow_270,Unique_Deer_Ground_DirtyHorn,Earth,True,Melee,120,120,False,Waza_M,False,550,2000,500,8.000000,None,Muddy,100,0.000000,None,0,0.000000,"((Type=vsWood,Rate=1.100000))",False,"((Type=GroundHeightDiff,Value=0.000000))",False,False,None,None
NewRow_271,Unique_Gorilla_Ground_EarthPunch,Earth,True,Melee,300,300,False,Waza_M,True,0,500,300,16.000000,None,Muddy,100,0.000000,None,0,0.000000,,False,"((Type=GroundHeightDiff,Value=0.000000))",False,False,None,None
NewRow_272,Unique_IceHorse_Dark_DarkBladeAttack,Dark,True,Melee,700,700,False,Waza_L,False,0,2500,400,30.000000,S,Darkness,100,0.000000,None,0,0.000000,,False,"((Type=GroundHeightDiff,Value=0.000000))",False,False,None,None
NewRow_273,Unique_YakushimaBoss002_2_PhantasmalDeathray,None,True,Shot,450,450,False,Waza_L,True,0,5000,5000,45.000000,None,None,100,0.000000,None,0,0.000000,"((Type=vsWood_Raid,Rate=5.000000),(Type=vsStone_Raid,Rate=5.000000))",False,,False,False,None,None
NewRow_274,Unique_YakushimaBoss002_2_PhantasmalEye,None,True,Shot,25,25,False,Waza_M,True,0,5000,5000,45.000000,None,None,100,0.000000,None,0,0.000000,"((Type=vsWood_Raid,Rate=5.000000),(Type=vsStone_Raid,Rate=5.000000))",False,,False,False,None,None
NewRow_275,Unique_YakushimaBoss002_2_PhantasmalBolt,None,True,Shot,80,80,False,Waza_M,True,0,5000,5000,45.000000,None,None,100,0.000000,None,0,0.000000,"((Type=vsWood_Raid,Rate=5.000000),(Type=vsStone_Raid,Rate=5.000000))",False,,False,False,None,None
NewRow_276,Unique_YakushimaBoss002_2_PhantasmalSphere,None,True,Shot,180,180,False,Waza_M,True,0,5000,5000,45.000000,None,None,100,0.000000,None,0,0.000000,"((Type=vsWood_Raid,Rate=5.000000),(Type=vsStone_Raid,Rate=5.000000))",False,,False,False,None,None
NewRow_277,Unique_YakushimaBoss001_Green_2_PhantasmalBolt,None,True,Shot,40,40,False,Waza_M,False,0,2000,2000,45.000000,None,None,100,0.000000,None,0,0.000000,"((Type=vsWood_Raid,Rate=10.000000),(Type=vsStone_Raid,Rate=10.000000))",False,,False,False,None,None
NewRow_278,Unique_YakushimaBoss001_Green_2_PhantasmalEye,None,True,Shot,10,10,False,Waza_M,False,0,2000,2000,45.000000,None,None,100,0.000000,None,0,0.000000,"((Type=vsWood_Raid,Rate=10.000000),(Type=vsStone_Raid,Rate=10.000000))",False,,False,False,None,None
NewRow_279,Unique_YakushimaBoss001_Green_2_PhantasmalSphere,None,True,Shot,90,90,False,Waza_M,False,0,2000,2000,45.000000,None,None,100,0.000000,None,0,0.000000,"((Type=vsWood_Raid,Rate=10.000000),(Type=vsStone_Raid,Rate=10.000000))",False,,False,False,None,None
NewRow_280,Unique_YakushimaBoss001_Green_2_PhantasmalDeathray,None,True,Shot,200,200,False,Waza_M,False,0,2000,2000,45.000000,None,None,100,0.000000,None,0,0.000000,"((Type=vsWood_Raid,Rate=10.000000),(Type=vsStone_Raid,Rate=10.000000))",False,,False,False,None,None
NewRow_281,Unique_Garm_BiteV2,Normal,True,Melee,40,40,False,Waza_S,False,0,180,350,2.000000,None,None,0,0.000000,None,0,0.000000,,False,,False,False,None,None
NewRow_282,Unique_ThunderDog_BiteV2,Electricity,True,Melee,40,40,False,Waza_S,False,0,180,350,2.000000,None,Electrical,50,0.000000,None,0,0.000000,,False,"((Type=GroundHeightDiff,Value=0.000000))",False,False,None,None
NewRow_283,Unique_ThunderDog_Bite,Electricity,True,Melee,50,50,False,Waza_S,False,800,900,350,2.000000,None,Electrical,50,0.000000,None,0,0.000000,,False,"((Type=GroundHeightDiff,Value=0.000000))",False,False,None,None
NewRow_284,Unique_GuardianDog_Bite,Normal,True,Melee,50,50,False,Waza_S,False,0,250,350,2.000000,None,None,0,0.000000,None,0,0.000000,,False,"((Type=GroundHeightDiff,Value=0.000000))",False,False,None,None
NewRow_285,Unique_GuardianDog_BiteV2,Normal,True,Melee,40,40,False,Waza_S,False,0,150,350,2.000000,None,None,0,0.000000,None,0,0.000000,,False,"((Type=GroundHeightDiff,Value=0.000000))",False,False,None,None
NewRow_286,Unique_GoldenHorse_Bite,Earth,True,Melee,50,50,False,Waza_S,False,1000,1100,350,2.000000,None,Muddy,50,0.000000,None,0,0.000000,,False,"((Type=GroundHeightDiff,Value=0.000000))",False,False,None,None
NewRow_287,Unique_GoldenHorse_BiteV2,Earth,True,Melee,40,40,False,Waza_S,False,0,250,350,2.000000,None,Muddy,50,0.000000,None,0,0.000000,,False,"((Type=GroundHeightDiff,Value=0.000000))",False,False,None,None
NewRow_288,Unique_AmaterasuWolf_Bite,Fire,True,Melee,50,50,False,Waza_S,False,800,900,350,2.000000,None,Burn,50,0.000000,None,0,0.000000,,False,"((Type=GroundHeightDiff,Value=0.000000))",False,False,None,None
NewRow_289,Unique_AmaterasuWolf_BiteV2,Fire,True,Melee,40,40,False,Waza_S,False,0,250,350,2.000000,None,Burn,50,0.000000,None,0,0.000000,,False,"((Type=GroundHeightDiff,Value=0.000000))",False,False,None,None
NewRow_290,Unique_AmaterasuWolf_Dark_Bite,Dark,True,Melee,50,50,False,Waza_S,False,800,900,350,2.000000,None,Darkness,50,0.000000,None,0,0.000000,,False,"((Type=GroundHeightDiff,Value=0.000000))",False,False,None,None
NewRow_291,Unique_AmaterasuWolf_Dark_BiteV2,Dark,True,Melee,40,40,False,Waza_S,False,0,250,350,2.000000,None,Darkness,50,0.000000,None,0,0.000000,,False,"((Type=GroundHeightDiff,Value=0.000000))",False,False,None,None
NewRow_292,Unique_BlackPuppy_Bite,Dark,True,Melee,50,50,False,Waza_S,False,0,250,350,2.000000,None,Darkness,50,0.000000,None,0,0.000000,,False,"((Type=GroundHeightDiff,Value=0.000000))",False,False,None,None
NewRow_293,Unique_BlackPuppy_BiteV2,Dark,True,Melee,40,40,False,Waza_S,False,0,150,350,2.000000,None,Darkness,50,0.000000,None,0,0.000000,,False,"((Type=GroundHeightDiff,Value=0.000000))",False,False,None,None
NewRow_294,Unique_VolcanoDragon_VolcanicLaser,Fire,True,Shot,700,700,False,Waza_S,True,0,4000,4000,30.000000,None,Burn,100,0.000000,None,0,0.000000,,False,,False,False,None,None
NewRow_295,Unique_VolcanoDragon_MagmaSpit,Fire,True,Shot,600,600,False,Waza_M,True,0,2500,2500,30.000000,None,Burn,100,0.000000,None,0,0.000000,,False,,False,False,None,None
NewRow_296,Unique_Sekhmet_SomersaultScratch,Earth,True,Melee,300,300,False,Waza_M,False,0,100,200,16.000000,None,None,0,0.000000,None,0,0.000000,,False,"((Type=GroundHeightDiff,Value=0.000000))",False,False,None,None
NewRow_297,Unique_Sekhmet_RollingScratch,Earth,True,Melee,400,400,False,Waza_M,False,400,3000,3000,20.000000,None,None,0,0.000000,None,0,0.000000,,False,,False,False,None,None
NewRow_298,Unique_NightBlueHorse_Tossin,Dark,True,Melee,450,450,False,Waza_M,False,0,2500,350,20.000000,S,Darkness,50,0.000000,None,0,0.000000,,False,"((Type=GroundHeightDiff,Value=0.000000))",False,False,None,None
NewRow_299,Unique_BlueThunderHorse_Tossin,Electricity,True,Melee,500,500,False,Waza_M,False,0,2500,350,24.000000,S,Electrical,100,0.000000,None,0,0.000000,,False,"((Type=GroundHeightDiff,Value=0.000000))",False,False,None,None
NewRow_300,Unique_LegendDeer_WarpPillarBurst,Normal,True,Shot,800,800,False,Waza_M,True,0,7500,7500,30.000000,None,None,0,0.000000,None,0,0.000000,"((Type=vsWood_Raid,Rate=30.000000),(Type=vsStone_Raid,Rate=30.000000))",False,,False,False,None,None
NewRow_301,Unique_LegendDeer_RadiantWingRush,Normal,True,Melee,700,700,False,Waza_M,False,0,5000,5000,30.000000,None,None,0,0.000000,None,0,0.000000,"((Type=vsWood_Raid,Rate=30.000000),(Type=vsStone_Raid,Rate=30.000000))",False,,False,False,None,None
NewRow_302,Unique_LegendDeer_BarrierRelease_Normal,Normal,True,Melee,300,300,False,Waza_M,True,500,8000,8000,1.000000,None,None,0,0.000000,None,0,0.000000,"((Type=vsWood_Raid,Rate=30.000000),(Type=vsStone_Raid,Rate=30.000000))",False,,False,False,None,None
NewRow_303,Unique_LegendDeer_BarrierRelease_Grass,Leaf,True,Melee,220,220,False,Waza_M,True,500,8000,8000,1.000000,None,None,0,0.000000,None,0,0.000000,"((Type=vsWood_Raid,Rate=30.000000),(Type=vsStone_Raid,Rate=30.000000))",False,,False,False,None,None
NewRow_304,Unique_LegendDeer_BarrierRelease_Water,Water,True,Melee,220,220,False,Waza_M,True,500,8000,8000,1.000000,None,None,0,0.000000,None,0,0.000000,"((Type=vsWood_Raid,Rate=30.000000),(Type=vsStone_Raid,Rate=30.000000))",False,,False,False,None,None
NewRow_305,Unique_LegendDeer_RadiantPurge,Normal,True,Shot,1250,1250,False,Waza_L,True,0,8000,8000,1.000000,None,None,0,0.000000,None,0,0.000000,"((Type=vsWood_Raid,Rate=30.000000),(Type=vsStone_Raid,Rate=30.000000))",False,,False,False,None,None
NewRow_306,RadiantBarrage,Normal,False,Shot,700,700,False,Waza_M,True,0,5000,5000,30.000000,None,None,0,0.000000,None,0,0.000000,,False,,False,False,None,None
NewRow_307,Unique_LegendDeer_RadiantPurge_Otomo,Normal,True,Shot,250,1250,False,Waza_L,True,0,3000,3000,100.000000,None,None,0,0.000000,None,0,0.000000,,False,,False,False,None,None
NewRow_308,Unique_MonochromeQueen_BalletJump,Dark,True,Shot,500,500,False,Waza_M,True,0,1500,1500,24.000000,None,None,0,0.000000,None,0,0.000000,,False,,False,False,None,None
NewRow_309,Unique_GrassGolem_ArmCannon,Leaf,True,Shot,700,700,False,Waza_L,False,200,5000,5000,30.000000,None,IvyCling,100,0.000000,None,0,0.000000,,False,,False,False,None,None
NewRow_310,Unique_GrassGolem_RocketPunch,Earth,True,Shot,600,600,False,Waza_L,False,1000,1500,1500,30.000000,None,None,0,0.000000,None,0,0.000000,,False,,False,False,None,None
NewRow_311,Unique_KingWhale_Maelstrom,Water,True,Shot,500,500,False,Waza_M,True,0,6000,3000,24.000000,None,Wetness,100,0.000000,None,0,0.000000,,False,,False,False,None,None
NewRow_312,Unique_KingWhale_HomingBubble,Water,True,Shot,200,200,False,Waza_M,True,0,6000,15000,12.000000,None,Wetness,100,0.000000,None,0,0.000000,,False,,False,False,None,None
NewRow_313,Unique_KingWhale_AquaTornado,Water,True,Shot,800,800,False,Waza_L,True,0,6000,15000,40.000000,None,Wetness,100,0.000000,None,0,0.000000,,False,,False,False,None,None
NewRow_314,Unique_KingWhale_TidalBore,Water,True,Shot,1000,1000,False,None,True,0,6000,5000,30.000000,None,Wetness,100,0.000000,None,0,0.000000,,False,,False,False,None,None
NewRow_315,Unique_Ronin_Iai_PartnerSkill,Fire,True,Melee,160,160,False,Waza_M,True,1000,5000,400,12.000000,None,Burn,50,0.000000,None,0,0.000000,,False,,False,False,None,None
NewRow_316,Unique_KingWhale_WaveTackle,Water,True,Melee,400,400,False,Waza_L,True,0,5000,3000,20.000000,None,Wetness,100,0.000000,None,0,0.000000,,False,,False,False,None,None
NewRow_317,Unique_KingWhale_Breaching,Water,True,Melee,700,700,False,Waza_L,True,0,6000,8000,30.000000,None,Wetness,100,0.000000,None,0,0.000000,,False,,False,False,None,None
NewRow_318,Unique_KingWhale_AquaBlade,Water,True,Shot,300,300,False,Waza_M,True,0,6000,5000,16.000000,None,Wetness,100,0.000000,None,0,0.000000,,False,,False,False,None,None
NewRow_319,Unique_ScorpionMan_Erectric_UpperThunder,Electricity,True,Melee,600,600,False,Waza_M,False,0,3000,1000,30.000000,None,Electrical,100,0.000000,None,0,0.000000,,False,"((Type=GroundHeightDiff,Value=0.000000))",False,False,None,None
NewRow_320,Unique_NightBlueHorse_Neutral_AirStep,Normal,True,Melee,800,800,False,Waza_M,True,1200,3000,3000,30.000000,None,None,0,0.000000,None,0,0.000000,,False,,False,False,None,None
NewRow_321,Unique_NightBlueHorse_Neutral_Tossin,Normal,True,Melee,700,700,False,Waza_M,False,0,2500,350,30.000000,S,None,0,0.000000,None,0,0.000000,,False,"((Type=GroundHeightDiff,Value=0.000000))",False,False,None,None
NewRow_322,Unique_SamuraiDog_Bite,Earth,True,Melee,50,50,False,Waza_S,False,0,250,350,2.000000,None,Muddy,50,0.000000,None,0,0.000000,,False,"((Type=GroundHeightDiff,Value=0.000000))",False,False,None,None
NewRow_323,Unique_SamuraiDog_BiteV2,Earth,True,Melee,40,40,False,Waza_S,False,0,150,350,2.000000,None,Muddy,50,0.000000,None,0,0.000000,,False,"((Type=GroundHeightDiff,Value=0.000000))",False,False,None,None
NewRow_324,Unique_ThunderDog_Ice_KoriShorai,Ice,True,Melee,300,300,False,Waza_M,False,500,1200,300,16.000000,None,Freeze,100,0.000000,None,0,0.000000,,False,"((Type=GroundHeightDiff,Value=0.000000))",False,False,None,None
NewRow_325,Unique_Kirin_Ice_IceTackle,Ice,True,Melee,600,600,False,Waza_M,False,500,1200,300,30.000000,None,Freeze,100,0.000000,None,0,0.000000,,False,"((Type=GroundHeightDiff,Value=0.000000))",False,False,None,None
NewRow_326,CreepingBubble,Water,True,Shot,200,200,False,Waza_M,True,0,5000,15000,12.000000,None,Wetness,100,0.000000,None,0,0.000000,,False,,False,False,None,None
NewRow_327,Unique_ThunderDog_Ice_BiteV2,Ice,True,Melee,40,40,False,Waza_S,False,0,180,350,2.000000,None,Freeze,50,0.000000,None,0,0.000000,,False,"((Type=GroundHeightDiff,Value=0.000000))",False,False,None,None
NewRow_328,Unique_ThunderDog_Ice_Bite,Ice,True,Melee,50,50,False,Waza_S,False,800,900,350,2.000000,None,Freeze,50,0.000000,None,0,0.000000,,False,"((Type=GroundHeightDiff,Value=0.000000))",False,False,None,None
NewRow_329,WindBurst,Leaf,False,Shot,600,600,False,Waza_L,True,0,1200,2000,30.000000,None,IvyCling,100,0.000000,None,0,0.000000,,False,,False,False,None,None
NewRow_330,Unique_CuteMole_DiggingAttack,Earth,True,Melee,60,60,False,Waza_S,False,300,3000,400,4.000000,None,Muddy,50,0.000000,None,0,0.000000,,False,"((Type=GroundHeightDiff,Value=0.000000))",False,False,None,None
NewRow_331,Unique_SamuraiDog_DashSlash,Earth,True,Melee,90,90,False,Waza_M,False,300,3000,300,4.000000,None,None,0,0.000000,None,0,0.000000,,False,"((Type=GroundHeightDiff,Value=0.000000))",False,False,None,None
NewRow_332,Unique_SnakeGirl_SnakeShot,Dark,True,Shot,600,600,False,Waza_M,False,300,3000,1000,30.000000,None,Poison,100,0.000000,None,0,0.000000,,False,,False,False,None,None
NewRow_333,Unique_MummyPal_MummyAttack,Dark,True,Melee,500,500,False,Waza_M,False,200,1000,600,24.000000,None,Darkness,100,0.000000,None,0,0.000000,,False,,False,False,None,None
NewRow_334,Unique_ClownRabbit_TrickShow,Fire,True,Shot,700,700,False,Waza_M,True,0,4000,4000,30.000000,None,Burn,100,0.000000,None,0,0.000000,,False,,False,False,None,None
NewRow_335,Unique_ThunderDragonMan_GYM_Act,Electricity,True,Shot,1,1,False,Waza_M,True,0,9999,9999,30.000000,None,None,0,0.000000,None,0,0.000000,,False,"((Type=HPBelow,Value=0.700000))",False,False,None,None
NewRow_336,Unique_CubeTurtle_CubePress,Earth,True,Shot,600,600,False,Waza_L,False,500,4000,2000,30.000000,None,Muddy,100,0.000000,None,0,0.000000,,False,"((Type=GroundHeightDiff,Value=0.000000))",False,False,None,None
NewRow_337,Unique_KingWhale_SuperTidalBore,Water,True,Shot,1000,1000,False,None,True,0,9999,9999,30.000000,None,Wetness,100,0.000000,None,0,0.000000,,False,,False,False,None,None
NewRow_338,GrassGolem_PartnerSkill,Leaf,True,Shot,600,1,False,Waza_M,False,0,5000,5000,0.000000,None,None,0,0.000000,None,0,0.000000,,False,,False,False,None,None
NewRow_339,Unique_SumoDog_SumoStomp,Earth,True,Melee,550,550,False,Waza_L,True,0,700,700,24.000000,None,Muddy,100,0.000000,None,0,0.000000,,False,,False,False,None,None
NewRow_340,Unique_RockBeast_RockHorn,Earth,True,Shot,600,600,False,Waza_M,False,0,1500,3000,30.000000,None,Muddy,100,0.000000,None,0,0.000000,,False,,False,False,None,None
NewRow_341,Unique_RockBeast_Ice_IceHorn,Ice,True,Shot,600,600,False,Waza_M,False,0,1500,3000,30.000000,None,Freeze,100,0.000000,None,0,0.000000,,False,,False,False,None,None
NewRow_342,Unique_ElecPomeranian_Bite,Electricity,True,Melee,50,50,False,Waza_S,False,0,250,350,2.000000,None,Electrical,50,0.000000,None,0,0.000000,,False,"((Type=GroundHeightDiff,Value=0.000000))",False,False,None,None
NewRow_343,Unique_ElecPomeranian_BiteV2,Electricity,True,Melee,40,40,False,Waza_S,False,0,100,350,2.000000,None,Electrical,50,0.000000,None,0,0.000000,,False,"((Type=GroundHeightDiff,Value=0.000000))",False,False,None,None
NewRow_344,Unique_LanternButler_LanternFlame,Dark,True,Shot,650,650,False,Waza_M,False,0,4000,4000,30.000000,None,Darkness,100,0.000000,None,0,0.000000,,False,,False,False,None,None
NewRow_345,Unique_BlueSkyDragon_Tossin,Water,True,Melee,500,500,False,Waza_M,False,600,2500,4000,24.000000,None,Wetness,100,0.000000,None,0,0.000000,,False,,False,False,None,None
NewRow_346,Unique_BlueSkyDragon_SweepBreath,Dragon,True,Shot,600,600,False,Waza_M,False,400,3500,3500,30.000000,None,Burn,100,0.000000,None,0,0.000000,,False,,False,False,None,None
NewRow_347,Unique_BlueSkyDragon_DrainStorm,Water,True,Shot,700,700,False,Waza_M,True,0,1000,2000,30.000000,None,Wetness,100,0.000000,None,0,0.000000,,False,,False,False,None,None
NewRow_348,Unique_BlueSkyDragon_GYM_Act,Water,True,Shot,700,700,False,Waza_M,True,0,5000,5000,0.000000,None,Wetness,100,0.000000,None,0,0.000000,,False,,False,False,None,None
NewRow_352,Unique_LilyQueen_GYM_Act,Leaf,True,Shot,1,1,False,Waza_M,True,0,5000,5000,60.000000,None,None,0,0.000000,None,0,0.000000,,False,,False,False,None,None
NewRow_354,Unique_MoonQueen_GYM_Act,Normal,True,Shot,1,1,False,Waza_M,True,0,5000,5000,300.000000,None,None,0,0.000000,None,0,0.000000,,False,"((Type=HPBelow,Value=0.500000))",False,False,None,None
NewRow_356,Unique_RedFlowerBird_JumpKick,Leaf,True,Shot,550,550,False,Waza_M,False,0,2000,600,24.000000,None,None,0,0.000000,None,0,0.000000,,False,,False,False,None,None
NewRow_357,Unique_WingGolem_Fire_FlameCutter,Fire,True,Shot,700,700,False,Waza_L,True,0,3500,3500,30.000000,None,Burn,100,0.000000,None,0,0.000000,,False,,False,False,None,None
NewRow_358,Unique_VolcanoDragon_Ice_IceLaser,Ice,True,Shot,700,700,False,Waza_S,True,0,4000,4000,30.000000,None,Freeze,100,0.000000,None,0,0.000000,,False,,False,False,None,None
NewRow_359,Unique_VolcanoDragon_Ice_IcicleSpit,Ice,True,Shot,600,600,False,Waza_M,True,0,2500,2500,30.000000,None,Freeze,100,0.000000,None,0,0.000000,,False,,False,False,None,None
NewRow_360,Unique_CubeTurtle_Neutral_HolyPress,Normal,True,Shot,700,700,False,Waza_L,False,500,4000,2000,30.000000,None,None,0,0.000000,None,0,0.000000,,False,"((Type=GroundHeightDiff,Value=0.000000))",False,False,None,None
NewRow_361,Unique_GrassGolem_Dark_DarkArmCannon,Dark,True,Shot,700,700,False,Waza_L,False,200,5000,5000,30.000000,None,None,0,0.000000,None,0,0.000000,,False,,False,False,None,None
NewRow_362,Unique_WorldTreeDragon_PaldiumShot,None,True,Shot,400,400,False,Waza_S,False,0,5000,5000,5.000000,None,None,0,0.000000,None,0,0.000000,,False,,False,False,None,None
NewRow_363,Unique_WorldTreeDragon_PaldiumCannon,None,True,Shot,700,700,False,Waza_S,True,0,5000,5000,20.000000,None,None,0,0.000000,None,0,0.000000,,False,,False,False,None,None
NewRow_364,Unique_WorldTreeDragon_Supernova,None,True,Shot,1000,1000,False,Waza_S,True,0,9999,9999,99.000000,None,None,0,0.000000,None,0,0.000000,,False,,False,False,None,None
NewRow_365,Unique_WorldTreeDragon_HaloBeam,None,True,Shot,750,750,False,Waza_S,True,0,9999,9999,20.000000,None,None,0,0.000000,None,0,0.000000,,False,,False,False,None,None
NewRow_366,Unique_WorldTreeDragon_PaldiumRain,None,True,Shot,500,500,False,Waza_S,True,0,9999,9999,5.000000,None,None,0,0.000000,None,0,0.000000,,False,,False,False,None,None
NewRow_367,Unique_WorldTreeDragon_LaserGliding,None,True,Shot,550,550,False,Waza_S,True,0,9999,9999,5.000000,None,None,0,0.000000,None,0,0.000000,,False,,False,False,None,None
NewRow_368,Unique_WorldTreeDragon_HaloCutter,None,True,Shot,600,600,False,Waza_S,True,0,9999,9999,10.000000,None,None,0,0.000000,None,0,0.000000,,False,,False,False,None,None
NewRow_369,Unique_WorldTreeDragon_PaldiumExplosion,None,True,Shot,800,800,False,Waza_M,True,0,9999,9999,60.000000,None,None,0,0.000000,None,0,0.000000,,False,"((Type=HPBelow,Value=0.800000))",True,False,None,None
NewRow_370,GrassGolem_Dark_PartnerSkill,Dark,True,Shot,600,1,False,Waza_M,False,0,5000,5000,0.000000,None,None,0,0.000000,None,0,0.000000,,False,,False,False,None,None
