RowName,OverrideNameTextID,NamePrefixID,OverridePartnerSkillNameTextID,OverridePartnerSkillDescTextID,IsPal,Tribe,BPClass,ZukanIndex,ZukanIndexSuffix,Size,Rarity,ElementType1,ElementType2,GenusCategory,Organization,Weapon,WeaponEquip,Hp,MeleeAttack,ShotAttack,Defense,Support,CraftSpeed,Friendship_HP,Friendship_ShotAttack,Friendship_Defense,Friendship_CraftSpeed,EnemyMaxHPRate,EnemyReceiveDamageRate,EnemyInflictDamageRate,EnemyWazaCoolTimeRate,CaptureRateCorrect,ExpRatio,Price,StatusResistUpRate,AIResponse,AISightResponse,SlowWalkSpeed,WalkSpeed,RunSpeed,RideSprintSpeed,TransportSpeed,SwimSpeed,SwimDashSpeed,IsBoss,IsTowerBoss,IsRaidBoss,UseBossHPGauge,BattleBGM,IgnoreLeanBack,IgnoreBlowAway,IgnoreStun,MaxFullStomach,FullStomachDecreaseRate,FoodAmount,ViewingDistance,ViewingAngle,HearingRate,NooseTrap,Nocturnal,BiologicalGrade,Predator,Edible,Stamina,MaleProbability,CombiRank,CombiDuplicatePriority,IgnoreCombi,MeshCapsuleHalfHeight,MeshCapsuleRadius,MeshRelativeLocation,BestWorkSuitability,WorkSuitability_EmitFlame,WorkSuitability_Watering,WorkSuitability_Seeding,WorkSuitability_GenerateElectricity,WorkSuitability_Handcraft,WorkSuitability_Collection,WorkSuitability_Deforest,WorkSuitability_Mining,WorkSuitability_OilExtraction,WorkSuitability_ProductMedicine,WorkSuitability_Cool,WorkSuitability_Transport,WorkSuitability_MonsterFarm,PassiveSkill1,PassiveSkill2,PassiveSkill3,PassiveSkill4,FirstDefeatRewardItemID
RobinHood,None,None,None,None,True,RobinHood,RobinHood,76,,M,5,Leaf,None,Humanoid,None,None,False,90,100,105,80,100,100,4.500000,2.300000,3.300000,0.000000,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000,1335.000000,1.000000,Warlike,None,100,100,600,750,400,180,225,False,False,False,False,Cool,False,False,False,230,1.000000,3,25,90,1.000000,False,False,3,False,True,100,50,2260,226000,False,110.000000,50.000000,"(X=0.000000,Y=0.000000,Z=-110.000000)",Handcraft,0,0,2,0,3,3,2,0,0,1,0,2,0,None,None,None,None,None
RobinHood_Ground,None,None,None,None,True,RobinHood_Ground,RobinHood_Ground,76,B,M,6,Leaf,Earth,Humanoid,None,None,False,90,100,105,80,100,100,4.500000,2.300000,3.300000,0.000000,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000,1294.000000,1.000000,Warlike,None,100,100,600,750,400,90,112,False,False,False,False,Cool,False,False,False,230,1.000000,3,25,90,1.000000,False,False,3,False,True,100,50,2050,205000,False,110.000000,50.000000,"(X=0.000000,Y=0.000000,Z=-110.000000)",Handcraft,0,0,0,0,3,3,2,0,0,2,0,2,0,None,None,None,None,None
LazyDragon,None,None,None,None,True,LazyDragon,LazyDragon,94,,XL,8,Dragon,Water,Monster,None,None,False,120,110,115,110,100,100,3.000000,1.900000,2.100000,0.000000,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000,2365.000000,1.000000,Warlike,None,40,60,650,1000,150,1170,1800,False,False,False,False,Cute,False,False,False,480,1.000000,7,25,90,1.000000,False,False,5,True,True,200,50,1090,109000,False,200.000000,110.000000,"(X=0.000000,Y=0.000000,Z=-30.000000)",Watering,0,3,0,0,0,0,0,0,0,0,0,3,0,PAL_FullStomach_Up_1,None,None,None,None
LazyDragon_Electric,None,None,None,None,True,LazyDragon_Electric,LazyDragon_Electric,94,B,XL,9,Dragon,Electricity,Monster,None,None,False,120,110,120,110,100,100,3.000000,1.700000,2.100000,0.000000,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000,2685.000000,1.000000,Warlike,None,40,60,650,1000,150,650,1000,False,False,False,False,Cute,False,False,False,480,1.000000,7,25,90,1.000000,False,False,5,True,True,200,50,770,77000,False,220.000000,110.000000,"(X=0.000000,Y=0.000000,Z=-30.000000)",GenerateElectricity,0,0,0,4,0,0,0,0,0,0,0,3,0,None,None,None,None,None
AmaterasuWolf,None,None,None,None,True,AmaterasuWolf,AmaterasuWolf,111,,M,6,Fire,None,FourLegged,None,None,False,100,70,115,100,110,100,4.000000,1.900000,2.500000,0.000000,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000,1744.000000,1.000000,NotInterested,None,80,130,700,1100,415,210,330,False,False,False,False,Cool,False,False,False,380,1.000000,5,25,90,1.000000,False,False,5,True,True,140,50,1670,167000,False,100.000000,60.000000,"(X=0.000000,Y=0.000000,Z=-30.000000)",EmitFlame,3,0,0,0,0,0,0,0,0,0,0,0,0,None,None,None,None,None
LizardMan,None,None,None,None,True,LizardMan,LizardMan,73,,S,2,Dark,None,Humanoid,None,None,False,80,90,80,50,100,100,5.000000,3.300000,4.500000,0.000000,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000,476.000000,1.000000,Warlike,None,100,140,600,800,270,150,150,False,False,False,False,Cute,False,False,False,150,1.000000,2,25,90,1.000000,False,True,1,True,True,100,50,2670,267000,False,80.000000,50.000000,"(X=0.000000,Y=0.000000,Z=-90.000000)",Handcraft,0,0,0,0,2,1,0,0,0,0,0,1,0,None,None,None,None,None
LizardMan_Fire,None,None,None,None,True,LizardMan_Fire,LizardMan_Fire,73,B,S,3,Fire,None,Humanoid,None,None,False,80,90,80,50,100,100,5.000000,3.300000,4.500000,0.000000,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000,493.000000,1.000000,Warlike,None,100,140,400,550,270,75,75,False,False,False,False,Cute,False,False,False,150,1.000000,2,25,90,1.000000,False,False,1,True,True,100,50,2640,264000,False,80.000000,50.000000,"(X=0.000000,Y=0.000000,Z=-90.000000)",EmitFlame,2,0,0,0,2,1,0,0,0,0,0,1,0,None,None,None,None,None
BluePlatypus,None,None,None,None,True,Blueplatypus,BluePlatypus,5,,XS,1,Water,None,Humanoid,None,None,False,60,80,80,60,100,100,6.000000,3.300000,4.100000,0.000000,1.000000,1.300000,1.000000,1.000000,1.100000,1.000000,376.000000,1.000000,Escape_to_Battle,None,70,105,300,400,202,540,720,False,False,False,False,Cute,False,False,False,100,1.000000,1,25,90,1.000000,True,False,0,False,True,100,50,2980,298000,False,50.000000,40.000000,"(X=0.000000,Y=0.000000,Z=-30.000000)",Watering,0,1,0,0,1,0,0,0,0,0,0,1,0,None,None,None,None,None
BluePlatypus_Fire,None,None,None,None,True,BluePlatypus_Fire,BluePlatypus_Fire,5,B,XS,2,Water,Fire,Humanoid,None,None,False,60,100,85,60,100,100,6.000000,3.100000,4.100000,0.000000,1.000000,1.300000,1.000000,1.000000,1.100000,1.000000,463.000000,1.000000,Escape_to_Battle,None,70,105,300,400,202,300,300,False,False,False,False,Cute,False,False,False,100,1.000000,1,25,90,1.000000,True,False,0,False,True,100,50,2300,575,False,50.000000,40.000000,"(X=0.000000,Y=0.000000,Z=-30.000000)",EmitFlame,2,2,0,0,1,0,0,0,0,0,0,1,0,None,None,None,None,None
BlackFurDragon,None,None,None,None,True,BlackFurDragon,BlackFurDragon,-1,,L,10,Dark,Dragon,Humanoid,None,None,False,130,100,130,110,100,100,2.500000,1.300000,2.100000,0.000000,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000,8440.000000,1.000000,Warlike,None,55,110,560,800,335,168,240,False,False,False,False,Strong,False,False,False,530,1.000000,8,25,90,1.000000,False,True,99,True,True,100,50,9999,999900,True,180.000000,160.000000,"(X=0.000000,Y=0.000000,Z=-30.000000)",EmitFlame,0,0,0,0,0,0,0,0,0,0,0,0,0,None,None,None,None,None
BirdDragon,None,None,None,None,True,BirdDragon,BirdDragon,64,,L,5,Fire,Dark,Bird,None,None,False,90,100,115,90,100,100,4.500000,1.900000,2.900000,0.000000,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000,1464.000000,1.000000,Warlike,None,100,350,700,850,475,700,700,False,False,False,False,Cool,False,False,False,340,1.000000,5,25,90,1.000000,False,True,5,True,True,150,50,1650,165000,False,220.000000,110.000000,"(X=0.000000,Y=0.000000,Z=-30.000000)",Transport,2,0,0,0,0,0,0,0,0,0,0,3,0,None,None,None,None,None
BirdDragon_Ice,None,None,None,None,True,BirdDragon_Ice,BirdDragon_Ice,64,B,L,5,Ice,Dark,Bird,None,None,False,90,100,120,95,100,100,4.500000,1.700000,2.700000,0.000000,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000,1624.000000,1.000000,Warlike,None,100,350,700,850,475,700,700,False,False,False,False,Cool,False,False,False,340,1.000000,5,25,90,1.000000,False,True,5,True,True,150,50,1430,143000,False,220.000000,110.000000,"(X=0.000000,Y=0.000000,Z=-30.000000)",Transport,0,0,0,0,0,0,0,0,0,0,2,3,0,None,None,None,None,None
ChickenPal,None,None,None,None,True,ChickenPal,ChickenPal,3,,XS,1,Normal,None,Bird,None,None,False,60,70,60,60,70,100,6.000000,4.100000,4.100000,0.000000,1.000000,2.000000,1.000000,1.000000,1.500000,1.000000,313.000000,1.000000,Friendly,None,50,50,375,550,212,50,50,False,False,False,False,Cute,False,False,False,100,1.000000,1,25,90,1.000000,True,False,0,False,True,100,50,3080,308000,False,40.000000,40.000000,"(X=0.000000,Y=0.000000,Z=-30.000000)",MonsterFarm,0,0,0,0,0,1,0,0,0,0,0,0,1,None,None,None,None,None
FlowerDinosaur,None,None,None,None,True,FlowerDinosaur,FlowerDinosaur,84,,L,6,Leaf,Dragon,Humanoid,None,None,False,110,90,85,90,150,100,3.500000,3.100000,2.900000,0.000000,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000,1315.000000,1.000000,Friendly,None,70,120,700,1030,335,210,309,False,False,False,False,Cute,False,False,False,270,1.000000,4,25,90,1.000000,False,False,5,False,True,130,50,2100,210000,False,150.000000,70.000000,"(X=10.000000,Y=-0.000000,Z=-30.000000)",Seeding,0,0,3,0,0,0,3,0,0,0,0,0,0,None,None,None,None,None
FlowerDinosaur_Electric,None,None,None,None,True,FlowerDinosaur_Electric,FlowerDinosaur_Electric,84,B,L,7,Electricity,Dragon,Humanoid,None,None,False,110,90,90,90,150,100,3.500000,2.900000,2.900000,0.000000,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000,1543.000000,1.000000,Friendly,None,70,120,700,1030,335,210,309,False,False,False,False,Cute,False,False,False,270,1.000000,4,25,90,1.000000,False,False,5,False,True,130,50,1890,189000,False,150.000000,70.000000,"(X=10.000000,Y=-0.000000,Z=-30.000000)",Deforest,0,0,0,3,0,0,4,0,0,0,0,0,0,None,None,None,None,None
ElecCat,None,None,None,None,True,ElecCat,ElecCat,42,,XS,1,Electricity,None,Humanoid,None,None,False,60,60,75,70,80,100,6.000000,3.500000,3.700000,0.000000,1.000000,1.300000,1.000000,1.000000,1.100000,1.000000,410.000000,1.000000,Escape_to_Battle,None,40,80,350,500,270,105,150,False,False,False,False,Cute,False,False,False,100,1.000000,1,25,90,1.000000,True,False,0,False,True,100,50,3010,301000,False,50.000000,40.000000,"(X=0.000000,Y=0.000000,Z=-30.000000)",MonsterFarm,0,0,0,1,1,0,0,0,0,0,0,1,1,None,None,None,None,None
IceHorse,None,None,None,None,True,IceHorse,IceHorse,200,,L,20,Ice,None,FourLegged,None,None,False,140,100,140,120,70,100,2.000000,1.000000,1.700000,0.000000,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000,4695.000000,1.000000,Escape_to_Battle,None,120,120,1200,1800,440,360,540,False,False,False,False,Legend,False,False,False,620,1.000000,9,25,90,1.000000,False,False,5,False,True,300,50,150,15000,True,160.000000,80.000000,"(X=0.000000,Y=0.000000,Z=-30.000000)",Cool,0,0,0,0,0,0,0,0,0,0,7,0,0,Legend,ElementBoost_Ice_2_PAL,None,None,None
IceHorse_Dark,None,None,None,None,True,IceHorse_Dark,IceHorse_Dark,200,B,L,20,Dark,None,FourLegged,None,None,False,140,100,140,135,70,100,2.000000,1.000000,1.100000,0.000000,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000,5000.000000,1.000000,Escape_to_Battle,None,120,120,1200,1800,440,360,540,False,False,False,False,Legend,False,False,False,620,1.000000,9,25,90,1.000000,False,True,5,False,True,300,50,110,11000,True,160.000000,80.000000,"(X=0.000000,Y=0.000000,Z=-30.000000)",Collection,0,0,0,0,0,7,0,0,0,0,0,0,0,Legend,ElementBoost_Dark_2_PAL,None,None,None
GrassMammoth,None,None,None,None,True,GrassMammoth,GrassMammoth,87,,XL,8,Leaf,Earth,FourLegged,None,None,False,150,100,85,90,30,100,1.500000,3.100000,2.900000,0.000000,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000,2220.000000,1.000000,NotInterested,None,100,135,600,1030,282,180,309,False,False,False,False,Strong,False,False,False,400,1.000000,6,25,90,1.000000,False,False,5,False,True,180,50,1340,134000,False,210.000000,120.000000,"(X=0.000000,Y=0.000000,Z=-210.000000)",Seeding,0,0,4,0,0,0,4,4,0,0,0,0,0,Deffence_up2_2,None,None,None,None
GrassMammoth_Ice,None,None,None,None,True,GrassMammoth_Ice,GrassMammoth_Ice,87,B,XL,9,Ice,Earth,FourLegged,None,None,False,150,100,85,90,30,100,1.500000,3.100000,2.900000,0.000000,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000,2424.000000,1.000000,NotInterested,None,100,135,600,1030,282,180,309,False,False,False,False,Strong,False,False,False,400,1.000000,6,25,90,1.000000,False,False,5,False,True,180,50,1070,107000,False,210.000000,120.000000,"(X=0.000000,Y=0.000000,Z=-210.000000)",Deforest,0,0,0,0,0,0,5,4,0,0,5,0,0,Deffence_up2_2,None,None,None,None
CatVampire,None,None,None,None,True,CatVampire,CatVampire,65,,M,6,Dark,None,Humanoid,None,None,False,100,100,105,110,110,100,4.000000,2.300000,2.100000,0.000000,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000,1744.000000,1.000000,Warlike,None,60,100,550,700,325,550,550,False,False,False,False,Cool,False,False,False,490,1.000000,7,25,90,1.000000,False,True,5,False,True,100,50,1570,157000,False,100.000000,60.000000,"(X=0.000000,Y=0.000000,Z=-30.000000)",ProductMedicine,0,0,0,0,0,0,0,0,0,3,0,0,0,None,None,None,None,None
SakuraSaurus,None,None,None,None,True,SakuraSaurus,SakuraSaurus,108,,XL,8,Leaf,None,FourLegged,None,None,False,120,80,90,100,120,100,3.000000,2.900000,2.500000,0.000000,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000,2014.000000,1.000000,NotInterested,None,50,75,550,1020,200,165,306,False,False,False,False,Cool,False,False,False,410,1.000000,6,25,90,1.000000,False,False,5,False,True,150,50,1380,138000,False,200.000000,100.000000,"(X=0.000000,Y=0.000000,Z=-30.000000)",Seeding,0,0,5,0,0,0,0,0,0,0,0,0,0,Deffence_up2_2,None,None,None,None
SakuraSaurus_Water,None,None,None,None,True,SakuraSaurus_Water,SakuraSaurus_Water,108,B,XL,8,Leaf,Water,FourLegged,None,None,False,120,80,95,100,120,100,3.000000,2.700000,2.500000,0.000000,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000,2259.000000,1.000000,NotInterested,None,50,75,550,1020,200,550,1020,False,False,False,False,Cool,False,False,False,410,1.000000,6,25,90,1.000000,False,False,5,False,True,150,50,1080,108000,False,200.000000,100.000000,"(X=0.000000,Y=0.000000,Z=-30.000000)",Watering,0,5,0,0,0,0,0,0,0,0,0,0,0,Deffence_up2_2,None,None,None,None
Horus,None,None,None,None,True,Horus,Horus,188,,L,9,Fire,None,Bird,None,None,False,105,100,110,115,90,100,3.800000,2.100000,1.900000,0.000000,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000,2685.000000,1.000000,Warlike,None,150,200,1000,1400,500,1000,1000,False,False,False,False,Strong,False,False,False,600,1.000000,9,25,90,1.000000,False,False,5,False,True,230,50,500,50000,True,300.000000,120.000000,"(X=0.000000,Y=0.000000,Z=-300.000000)",EmitFlame,6,0,0,0,0,0,0,0,0,0,0,3,0,None,None,None,None,None
KingBahamut,None,None,None,None,True,KingBahamut,KingBahamut,137,,XL,9,Fire,None,FourLegged,None,None,False,100,150,125,120,50,100,4.000000,1.500000,1.700000,0.000000,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000,3470.000000,1.000000,Warlike,None,150,400,800,1200,500,100,100,False,False,False,False,Strong,False,False,False,600,1.000000,9,25,90,1.000000,False,False,5,False,True,190,50,410,41000,False,160.000000,120.000000,"(X=-40.000000,Y=0.000000,Z=-160.000000)",Mining,6,0,0,0,0,0,0,7,0,0,0,0,0,ElementBoost_Fire_2_PAL,None,None,None,None
KingBahamut_Dragon,None,None,None,None,True,KingBahamut_Dragon,KingBahamut_Dragon,137,B,XL,10,Dragon,Fire,FourLegged,None,None,False,105,150,130,125,50,100,3.800000,1.300000,1.500000,0.000000,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000,3651.000000,1.000000,Warlike,None,150,400,800,1200,500,100,100,False,False,False,False,Strong,False,False,False,600,1.000000,9,25,90,1.000000,False,False,5,False,True,190,50,100,10000,True,160.000000,120.000000,"(X=-40.000000,Y=0.000000,Z=-160.000000)",Mining,6,0,0,0,0,0,0,7,0,0,0,0,0,EternalFlame,None,None,None,None
BerryGoat,None,None,None,None,True,BerryGoat,BerryGoat,34,,S,3,Leaf,None,FourLegged,None,None,False,100,70,70,90,120,100,4.000000,3.700000,2.900000,0.000000,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000,1643.000000,1.000000,Escape_to_Battle,None,70,70,400,550,235,120,165,False,False,False,False,Cute,False,False,False,150,1.000000,2,25,90,1.000000,False,False,0,False,True,100,50,2610,261000,False,100.000000,70.000000,"(X=0.000000,Y=0.000000,Z=-30.000000)",MonsterFarm,0,0,2,0,0,0,0,0,0,0,0,0,1,None,None,None,None,None
IceDeer,None,None,None,None,True,IceDeer,IceDeer,101,,M,4,Ice,None,FourLegged,None,None,False,100,80,85,110,100,100,4.000000,3.100000,2.100000,0.000000,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000,1464.000000,1.000000,NotInterested,None,35,70,700,1070,310,210,321,False,False,False,False,Cool,False,False,False,280,1.000000,4,25,90,1.000000,False,False,0,False,True,140,50,1930,193000,False,140.000000,60.000000,"(X=0.000000,Y=0.000000,Z=-140.000000)",Deforest,0,0,0,0,0,0,3,0,0,0,3,0,0,None,None,None,None,None
BlackGriffon,None,None,None,None,True,BlackGriffon,BlackGriffon,189,,L,10,Dark,None,FourLegged,None,None,False,120,130,120,140,90,100,3.000000,1.700000,1.000000,0.000000,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000,3245.000000,1.000000,Warlike,None,80,80,850,1200,465,255,360,False,False,False,False,Strong,False,False,False,530,1.000000,8,25,90,1.000000,False,True,5,False,True,250,50,550,55000,True,130.000000,120.000000,"(X=0.000000,Y=0.000000,Z=-30.000000)",Collection,0,0,0,0,0,2,0,0,0,0,0,0,0,None,None,None,None,None
WhiteMoth,None,None,None,None,True,WhiteMoth,WhiteMoth,116,,L,7,Ice,None,Humanoid,None,None,False,110,90,90,100,90,100,3.500000,2.900000,2.500000,0.000000,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000,1589.000000,1.000000,Escape_to_Battle,None,50,100,400,550,250,400,400,False,False,False,False,Cool,False,False,False,350,1.000000,5,25,90,1.000000,False,False,5,False,True,100,50,1810,181000,False,170.000000,120.000000,"(X=0.000000,Y=0.000000,Z=-160.000000)",MonsterFarm,0,0,0,0,0,0,0,0,0,3,3,0,3,None,None,None,None,None
WhiteMoth_Neutral,None,None,None,None,True,WhiteMoth_Neutral,WhiteMoth_Neutral,116,B,L,8,Normal,None,Humanoid,None,None,False,115,100,90,100,90,100,3.300000,2.900000,2.500000,0.000000,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000,2094.000000,1.000000,Escape_to_Battle,None,50,100,400,550,250,400,400,False,False,False,False,Cool,False,False,False,350,1.000000,5,25,90,1.000000,False,False,5,False,True,100,50,650,65000,False,170.000000,120.000000,"(X=0.000000,Y=0.000000,Z=-160.000000)",MonsterFarm,0,0,0,0,0,0,0,0,0,3,0,0,4,None,None,None,None,None
CuteFox,None,None,None,None,True,CuteFox,CuteFox,6,,XS,2,Normal,None,FourLegged,None,None,False,70,70,70,70,140,100,5.500000,3.700000,3.700000,0.000000,1.000000,1.700000,1.000000,1.000000,1.300000,1.000000,407.000000,1.000000,Escape_to_Battle,None,30,60,350,450,190,105,135,False,False,False,False,Cute,False,False,False,100,1.000000,1,25,90,1.000000,True,False,0,False,True,100,50,3060,306000,False,50.000000,40.000000,"(X=0.000000,Y=0.000000,Z=-30.000000)",MonsterFarm,0,0,0,0,0,1,0,0,0,0,0,0,1,None,None,None,None,None
FoxMage,None,None,None,None,True,FoxMage,FoxMage,78,,M,6,Fire,None,Humanoid,None,None,False,90,50,110,80,120,100,4.500000,2.100000,3.300000,0.000000,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000,1284.000000,1.000000,Escape_to_Battle,None,70,145,440,620,292,440,620,False,False,False,False,Cute,False,False,False,280,1.000000,4,25,90,1.000000,False,False,5,False,True,100,50,2080,208000,False,120.000000,50.000000,"(X=0.000000,Y=0.000000,Z=-30.000000)",EmitFlame,3,0,0,0,3,0,0,0,0,0,0,2,0,None,None,None,None,None
FoxMage_Dark,None,None,None,None,True,FoxMage_Dark,FoxMage_Dark,78,B,M,6,Fire,Dark,Humanoid,None,None,False,90,50,110,85,120,100,4.500000,2.100000,3.100000,0.000000,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000,1509.000000,1.000000,NotInterested,None,70,145,440,620,292,440,620,False,False,False,False,Cute,False,False,False,280,1.000000,4,25,90,1.000000,False,True,5,False,True,100,50,1490,149000,False,120.000000,50.000000,"(X=0.000000,Y=0.000000,Z=-30.000000)",EmitFlame,4,0,0,0,4,0,0,0,0,0,0,2,0,None,None,None,None,None
PinkLizard,None,None,None,None,True,PinkLizard,PinkLizard,69,,L,5,Dark,None,Humanoid,None,None,False,120,70,70,70,140,100,3.000000,3.700000,3.700000,0.000000,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000,1056.000000,1.000000,Warlike,None,90,170,750,850,460,300,300,False,False,False,False,Cute,False,False,False,280,1.000000,4,25,90,1.000000,False,True,5,False,True,100,30,2090,209000,False,130.000000,60.000000,"(X=0.000000,Y=0.000000,Z=-130.000000)",Handcraft,0,0,0,0,3,0,0,2,0,3,0,2,0,ElementResist_Normal_1_PAL,None,None,None,None
WizardOwl,None,None,None,None,True,WizardOwl,WizardOwl,19,,XS,1,Dark,None,Bird,None,None,False,70,70,70,80,100,100,5.500000,3.700000,3.300000,0.000000,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000,443.000000,1.000000,NotInterested,None,26,70,380,550,225,100,100,False,False,False,False,Cute,False,False,False,100,1.000000,1,25,90,1.000000,True,True,0,False,True,100,50,2940,294000,False,60.000000,60.000000,"(X=10.000000,Y=0.000000,Z=-60.000000)",Collection,0,0,0,0,0,1,0,0,0,0,0,0,0,None,None,None,None,None
Kelpie,None,None,None,None,True,Kelpie,Kelpie,43,,XS,1,Water,None,Dragon,None,None,False,70,100,70,70,100,100,5.500000,3.700000,3.700000,0.000000,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000,407.000000,1.000000,NotInterested,None,50,100,700,900,400,1260,1620,False,False,False,False,Cute,False,False,False,100,1.000000,1,25,90,1.000000,True,False,0,False,True,100,50,2810,281000,False,50.000000,30.000000,"(X=-12.000000,Y=0.000000,Z=-50.000000)",MonsterFarm,0,1,0,0,0,0,0,0,0,0,0,0,1,None,None,None,None,None
Kelpie_Fire,None,None,None,None,True,Kelpie_Fire,Kelpie_Fire,43,B,XS,2,Fire,None,Dragon,None,None,False,70,100,70,70,100,100,5.500000,3.700000,3.700000,0.000000,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000,407.000000,1.000000,NotInterested,None,50,100,700,900,400,700,700,False,False,False,False,Cute,False,False,False,100,1.000000,1,25,90,1.000000,True,False,0,False,True,100,50,2470,247000,False,50.000000,30.000000,"(X=-12.000000,Y=0.000000,Z=-50.000000)",MonsterFarm,1,0,0,0,0,0,0,0,0,0,0,0,1,None,None,None,None,None
NegativeOctopus,None,None,None,None,True,NegativeOctopus,NegativeOctopus,30,,XS,1,Dark,Water,Other,None,None,False,60,100,60,70,100,100,6.000000,4.100000,3.700000,0.000000,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000,376.000000,1.000000,NotInterested,None,60,120,400,550,260,400,550,False,False,False,False,Cute,False,False,False,150,1.000000,2,25,90,1.000000,False,True,0,False,True,100,50,2770,277000,False,88.000000,40.000000,"(X=0.000000,Y=0.000000,Z=-88.000000)",Transport,0,1,0,0,0,1,0,0,0,0,0,2,0,None,None,None,None,None
NegativeOctopus_Neutral,None,None,None,None,True,NegativeOctopus_Neutral,NegativeOctopus_Neutral,30,B,XS,2,Normal,Water,Other,None,None,False,70,100,60,70,100,100,5.500000,4.100000,3.700000,0.000000,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000,421.000000,1.000000,NotInterested,None,60,120,400,550,260,400,400,False,False,False,False,Cute,False,False,False,150,1.000000,2,25,90,1.000000,False,False,0,False,True,100,50,2540,571,False,88.000000,40.000000,"(X=0.000000,Y=0.000000,Z=-88.000000)",Transport,0,1,0,0,0,1,0,0,0,0,0,2,0,None,None,None,None,None
CowPal,None,None,None,None,True,CowPal,CowPal,40,,S,2,Normal,None,FourLegged,None,None,False,90,100,50,80,100,100,4.500000,4.500000,3.300000,0.000000,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000,502.000000,1.000000,Escape_to_Battle,None,55,55,580,700,317,174,210,False,False,False,False,Cute,False,False,False,150,1.000000,2,25,90,1.000000,False,False,0,False,True,100,20,2800,280000,False,100.000000,100.000000,"(X=0.000000,Y=0.000000,Z=-30.000000)",MonsterFarm,0,0,0,0,0,0,0,0,0,0,0,0,2,None,None,None,None,None
Yeti,None,None,None,None,True,Yeti,Yeti,134,,L,7,Ice,None,Humanoid,None,None,False,140,100,80,100,100,100,2.000000,3.300000,2.500000,0.000000,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000,2591.000000,1.000000,NotInterested,None,70,100,600,1050,150,180,315,False,False,False,False,Cute,False,False,False,460,1.000000,7,25,90,1.000000,False,False,5,True,True,240,50,830,83000,False,200.000000,120.000000,"(X=0.000000,Y=0.000000,Z=-30.000000)",Transport,0,0,0,0,3,0,5,0,0,0,5,6,0,Deffence_up2_2,None,None,None,None
Yeti_Grass,None,None,None,None,True,Yeti_Grass,Yeti_Grass,134,B,L,8,Leaf,None,Humanoid,None,None,False,140,100,80,110,100,100,2.000000,3.300000,2.100000,0.000000,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000,2743.000000,1.000000,NotInterested,None,70,100,600,1050,150,180,315,False,False,False,False,Cute,False,False,False,460,1.000000,7,25,90,1.000000,False,False,5,True,True,240,50,610,61000,False,200.000000,120.000000,"(X=0.000000,Y=0.000000,Z=-30.000000)",Transport,0,0,3,0,3,0,5,0,0,0,0,6,0,Deffence_up2_2,None,None,None,None
VioletFairy,None,None,None,None,True,VioletFairy,VioletFairy,66,,M,8,Leaf,None,Humanoid,None,None,False,100,100,100,120,100,100,4.000000,2.500000,1.700000,0.000000,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000,2095.000000,1.000000,Warlike,None,100,150,400,550,275,400,400,False,False,False,False,Cute,False,False,False,380,1.000000,5,25,90,1.000000,False,False,5,False,True,100,50,1480,148000,False,100.000000,40.000000,"(X=0.000000,Y=0.000000,Z=-100.000000)",MonsterFarm,0,0,3,0,3,3,0,0,0,3,0,2,2,None,None,None,None,None
