RowName,PalId,WazaID,Level
BOSS_ThunderDragonMan070,BOSS_ThunderDragonMan,CommetRain,70
GYM_ThunderDragonMan001,GYM_ThunderDragonMan,Unique_ThunderDragonMan_ThunderSwordAttack,1
GYM_ThunderDragonMan002,GYM_ThunderDragonMan,ThreeThunder,2
GYM_ThunderDragonMan003,GYM_ThunderDragonMan,DragonWave,3
GYM_ThunderDragonMan004,GYM_ThunderDragonMan,Commet,4
GYM_ThunderDragonMan005,GYM_ThunderDragonMan,LineThunder,5
GYM_ThunderDragonMan006,GYM_ThunderDragonMan,AcidRain,6
GYM_ThunderDragonMan007,GYM_ThunderDragonMan,Unique_ThunderDragonMan_GYM_Act,7
GrassRabbitMan001,GrassRabbitMan,WindCutter,1
GrassRabbitMan007,GrassRabbitMan,ThrowRock,7
GrassRabbitMan015,GrassRabbitMan,SeedMachinegun,15
GrassRabbitMan022,GrassRabbitMan,StoneShotgun,22
GrassRabbitMan030,GrassRabbitMan,GrassTornado,30
GrassRabbitMan035,GrassRabbitMan,Unique_GrassRabbitMan_GrassRoundKick,35
GrassRabbitMan040,GrassRabbitMan,RootAttack,40
GrassRabbitMan050,GrassRabbitMan,SolarBeam,50
GrassRabbitMan070,GrassRabbitMan,WindBurst,70
BOSS_GrassRabbitMan001,BOSS_GrassRabbitMan,WindCutter,1
BOSS_GrassRabbitMan007,BOSS_GrassRabbitMan,ThrowRock,7
BOSS_GrassRabbitMan015,BOSS_GrassRabbitMan,SeedMachinegun,15
BOSS_GrassRabbitMan022,BOSS_GrassRabbitMan,StoneShotgun,22
BOSS_GrassRabbitMan030,BOSS_GrassRabbitMan,GrassTornado,30
BOSS_GrassRabbitMan035,BOSS_GrassRabbitMan,Unique_GrassRabbitMan_GrassRoundKick,35
BOSS_GrassRabbitMan040,BOSS_GrassRabbitMan,RootAttack,40
BOSS_GrassRabbitMan050,BOSS_GrassRabbitMan,SolarBeam,50
BOSS_GrassRabbitMan070,BOSS_GrassRabbitMan,WindBurst,70
WoolFox001,WoolFox,AirCanon,1
WoolFox007,WoolFox,MudShot,7
WoolFox015,WoolFox,SpreadPulse,15
WoolFox022,WoolFox,PowerShot,22
WoolFox030,WoolFox,ElecWave,30
WoolFox040,WoolFox,PowerBall,40
WoolFox050,WoolFox,Thunderbolt,50
WoolFox070,WoolFox,HolyBlast,70
Boss_WoolFox001,Boss_WoolFox,AirCanon,1
Boss_WoolFox007,Boss_WoolFox,MudShot,7
Boss_WoolFox015,Boss_WoolFox,SpreadPulse,15
Boss_WoolFox022,Boss_WoolFox,PowerShot,22
Boss_WoolFox030,Boss_WoolFox,ElecWave,30
Boss_WoolFox040,Boss_WoolFox,PowerBall,40
Boss_WoolFox050,Boss_WoolFox,Thunderbolt,50
Boss_WoolFox070,Boss_WoolFox,HolyBlast,70
LazyCatFish001,LazyCatfish,MudShot,1
LazyCatFish007,LazyCatfish,WaterGun,7
LazyCatFish015,LazyCatfish,StoneShotgun,15
LazyCatFish022,LazyCatfish,BubbleShot,22
LazyCatFish030,LazyCatfish,WaterBall,30
LazyCatFish040,LazyCatfish,RockLance,40
LazyCatFish050,LazyCatfish,HydroPump,50
LazyCatFish070,LazyCatfish,SeaGush,70
Boss_LazyCatFish001,Boss_LazyCatFish,MudShot,1
Boss_LazyCatFish007,Boss_LazyCatFish,WaterGun,7
Boss_LazyCatFish015,Boss_LazyCatFish,StoneShotgun,15
Boss_LazyCatFish022,Boss_LazyCatFish,BubbleShot,22
Boss_LazyCatFish030,Boss_LazyCatFish,WaterBall,30
Boss_LazyCatFish040,Boss_LazyCatFish,RockLance,40
Boss_LazyCatFish050,Boss_LazyCatFish,HydroPump,50
Boss_LazyCatFish070,Boss_LazyCatFish,SeaGush,70
LazyCatFish_Gold001,LazyCatfish_Gold,MudShot,1
LazyCatFish_Gold007,LazyCatfish_Gold,WaterGun,7
LazyCatFish_Gold015,LazyCatfish_Gold,StoneShotgun,15
LazyCatFish_Gold022,LazyCatfish_Gold,SandTornado,22
LazyCatFish_Gold030,LazyCatfish_Gold,DiversionLaser,30
LazyCatFish_Gold040,LazyCatfish_Gold,Tremor,40
LazyCatFish_Gold050,LazyCatfish_Gold,SandTwister,50
LazyCatFish_Gold070,LazyCatfish_Gold,RockBeat,70
BOSS_LazyCatFish_Gold001,BOSS_LazyCatfish_Gold,MudShot,1
BOSS_LazyCatFish_Gold007,BOSS_LazyCatfish_Gold,WaterGun,7
BOSS_LazyCatFish_Gold015,BOSS_LazyCatfish_Gold,StoneShotgun,15
BOSS_LazyCatFish_Gold022,BOSS_LazyCatfish_Gold,SandTornado,22
BOSS_LazyCatFish_Gold030,BOSS_LazyCatfish_Gold,DiversionLaser,30
BOSS_LazyCatFish_Gold040,BOSS_LazyCatfish_Gold,Tremor,40
BOSS_LazyCatFish_Gold050,BOSS_LazyCatfish_Gold,SandTwister,50
BOSS_LazyCatFish_Gold070,BOSS_LazyCatfish_Gold,RockBeat,70
LavaGirl001,LavaGirl,FireBlast,1
LavaGirl007,LavaGirl,FireSeed,7
LavaGirl015,LavaGirl,FlareArrow,15
LavaGirl022,LavaGirl,GhostFlame,22
LavaGirl030,LavaGirl,FlareTornado,30
LavaGirl040,LavaGirl,Inferno,40
LavaGirl050,LavaGirl,FireBall,50
LavaGirl070,LavaGirl,RockBeat,70
Boss_LavaGirl001,Boss_LavaGirl,FireBlast,1
Boss_LavaGirl007,Boss_LavaGirl,FireSeed,7
Boss_LavaGirl015,Boss_LavaGirl,FlareArrow,15
Boss_LavaGirl022,Boss_LavaGirl,GhostFlame,22
Boss_LavaGirl030,Boss_LavaGirl,FlareTornado,30
Boss_LavaGirl040,Boss_LavaGirl,Inferno,40
Boss_LavaGirl050,Boss_LavaGirl,FireBall,50
Boss_LavaGirl070,Boss_LavaGirl,RockBeat,70
FlameBambi001,FlameBambi,FireBlast,1
FlameBambi007,FlameBambi,PowerShot,7
FlameBambi015,FlameBambi,FireSeed,15
FlameBambi022,FlameBambi,FlareArrow,22
FlameBambi030,FlameBambi,FlareTornado,30
FlameBambi040,FlameBambi,Inferno,40
FlameBambi050,FlameBambi,FireBall,50
FlameBambi070,FlameBambi,WindBurst,70
Boss_FlameBambi001,Boss_FlameBambi,FireBlast,1
Boss_FlameBambi007,Boss_FlameBambi,PowerShot,7
Boss_FlameBambi015,Boss_FlameBambi,FireSeed,15
Boss_FlameBambi022,Boss_FlameBambi,FlareArrow,22
Boss_FlameBambi030,Boss_FlameBambi,FlareTornado,30
Boss_FlameBambi040,Boss_FlameBambi,Inferno,40
Boss_FlameBambi050,Boss_FlameBambi,FireBall,50
Boss_FlameBambi070,Boss_FlameBambi,WindBurst,70
IceFox001,IceFox,AirCanon,1
IceFox007,IceFox,IceMissile,7
IceFox015,IceFox,IceBlade,15
IceFox022,IceFox,GhostFlame,22
IceFox030,IceFox,BlizzardLance,30
IceFox040,IceFox,FrostBreath,40
IceFox050,IceFox,IcicleThrow,50
IceFox070,IceFox,DiamondFall,70
Boss_IceFox001,Boss_IceFox,AirCanon,1
Boss_IceFox007,Boss_IceFox,IceMissile,7
Boss_IceFox015,Boss_IceFox,IceBlade,15
Boss_IceFox022,Boss_IceFox,GhostFlame,22
Boss_IceFox030,Boss_IceFox,BlizzardLance,30
Boss_IceFox040,Boss_IceFox,FrostBreath,40
Boss_IceFox050,Boss_IceFox,IcicleThrow,50
Boss_IceFox070,Boss_IceFox,DiamondFall,70
NightLady001,NightLady,DarkCanon,1
NightLady007,NightLady,DarkPulse,7
NightLady015,NightLady,DarkArrow,15
NightLady022,NightLady,GhostFlame,22
NightLady030,NightLady,ShadowBall,30
NightLady040,NightLady,Apocalypse,40
NightLady050,NightLady,Unique_NightLady_WarpBeam_Straight,50
NightLady070,NightLady,DarkLegion,70
BOSS_NightLady001,BOSS_NightLady,DarkCanon,1
BOSS_NightLady007,BOSS_NightLady,DarkPulse,7
BOSS_NightLady015,BOSS_NightLady,DarkArrow,15
BOSS_NightLady022,BOSS_NightLady,GhostFlame,22
BOSS_NightLady030,BOSS_NightLady,ShadowBall,30
BOSS_NightLady040,BOSS_NightLady,Apocalypse,40
BOSS_NightLady050,BOSS_NightLady,Unique_NightLady_WarpBeam_Straight,50
BOSS_NightLady070,BOSS_NightLady,DarkLegion,70
NightLady_Dark001,NightLady_Dark,DarkCanon,1
NightLady_Dark007,NightLady_Dark,DarkPulse,7
NightLady_Dark015,NightLady_Dark,DarkArrow,15
NightLady_Dark022,NightLady_Dark,ShadowBall,22
NightLady_Dark030,NightLady_Dark,Apocalypse,30
NightLady_Dark040,NightLady_Dark,Unique_NightLady_FlameNightmare,40
NightLady_Dark050,NightLady_Dark,Unique_NightLady_WarpBeam,50
NightLady_Dark070,NightLady_Dark,DarkLegion,70
BOSS_NightLady_Dark001,BOSS_NightLady_Dark,DarkCanon,1
BOSS_NightLady_Dark007,BOSS_NightLady_Dark,DarkPulse,7
BOSS_NightLady_Dark015,BOSS_NightLady_Dark,DarkArrow,15
BOSS_NightLady_Dark022,BOSS_NightLady_Dark,ShadowBall,22
BOSS_NightLady_Dark030,BOSS_NightLady_Dark,Apocalypse,30
BOSS_NightLady_Dark040,BOSS_NightLady_Dark,Unique_NightLady_FlameNightmare,40
BOSS_NightLady_Dark050,BOSS_NightLady_Dark,Unique_NightLady_WarpBeam,50
BOSS_NightLady_Dark070,BOSS_NightLady_Dark,DarkLegion,70
RAID_NightLady001,RAID_NightLady,GhostFlame,1
RAID_NightLady002,RAID_NightLady,DarkPulse,2
RAID_NightLady003,RAID_NightLady,ShadowBall,3
RAID_NightLady004,RAID_NightLady,DarkLaser,4
RAID_NightLady005,RAID_NightLady,DarkCanon,5
RAID_NightLady006,RAID_NightLady,DarkArrow,6
RAID_NightLady007,RAID_NightLady,Apocalypse,7
RAID_NightLady008,RAID_NightLady,Unique_NightLady_WarpBeam_Straight,8
RAID_NightLady_Dark001,RAID_NightLady_Dark,DarkPulse,1
RAID_NightLady_Dark002,RAID_NightLady_Dark,ShadowBall,2
RAID_NightLady_Dark003,RAID_NightLady_Dark,DarkLaser,3
RAID_NightLady_Dark004,RAID_NightLady_Dark,DarkCanon,4
RAID_NightLady_Dark005,RAID_NightLady_Dark,DarkLegion,5
RAID_NightLady_Dark006,RAID_NightLady_Dark,DarkArrow,6
RAID_NightLady_Dark007,RAID_NightLady_Dark,Apocalypse,7
RAID_NightLady_Dark008,RAID_NightLady_Dark,Unique_NightLady_FlameNightmare,8
RAID_NightLady_Dark009,RAID_NightLady_Dark,Unique_NightLady_WarpBeam,9
RAID_NightLady_Dark_2001,RAID_NightLady_Dark_2,DarkPulse,1
RAID_NightLady_Dark_2002,RAID_NightLady_Dark_2,ShadowBall,2
RAID_NightLady_Dark_2003,RAID_NightLady_Dark_2,DarkLaser,3
RAID_NightLady_Dark_2004,RAID_NightLady_Dark_2,DarkCanon,4
RAID_NightLady_Dark_2005,RAID_NightLady_Dark_2,DarkLegion,5
RAID_NightLady_Dark_2006,RAID_NightLady_Dark_2,DarkArrow,6
RAID_NightLady_Dark_2007,RAID_NightLady_Dark_2,Apocalypse,7
RAID_NightLady_Dark_2008,RAID_NightLady_Dark_2,Unique_NightLady_FlameNightmare,8
RAID_NightLady_Dark_2009,RAID_NightLady_Dark_2,Unique_NightLady_WarpBeam,9
MoonQueen001,MoonQueen,DarkCanon,1
MoonQueen007,MoonQueen,DarkArrow,7
MoonQueen015,MoonQueen,AirBlade,15
MoonQueen018,MoonQueen,Commet,18
MoonQueen022,MoonQueen,HolyBlast,22
MoonQueen030,MoonQueen,Unique_MoonQueen_MoonBlade,30
MoonQueen040,MoonQueen,StarMine,40
MoonQueen050,MoonQueen,Unique_MoonQueen_MoonBeam,50
MoonQueen070,MoonQueen,Unique_MoonQueen_IceMoonBlade,70
BOSS_MoonQueen001,BOSS_MoonQueen,DarkCanon,1
BOSS_MoonQueen007,BOSS_MoonQueen,DarkArrow,7
BOSS_MoonQueen015,BOSS_MoonQueen,AirBlade,15
BOSS_MoonQueen018,BOSS_MoonQueen,Commet,18
BOSS_MoonQueen022,BOSS_MoonQueen,HolyBlast,22
BOSS_MoonQueen030,BOSS_MoonQueen,Unique_MoonQueen_MoonBlade,30
BOSS_MoonQueen040,BOSS_MoonQueen,StarMine,40
BOSS_MoonQueen050,BOSS_MoonQueen,Unique_MoonQueen_MoonBeam,50
BOSS_MoonQueen070,BOSS_MoonQueen,Unique_MoonQueen_IceMoonBlade,70
GYM_MoonQueen001,GYM_MoonQueen,StarMine,1
GYM_MoonQueen002,GYM_MoonQueen,PowerBall,2
GYM_MoonQueen003,GYM_MoonQueen,Unique_MoonQueen_MoonBeam,3
GYM_MoonQueen004,GYM_MoonQueen,Unique_MoonQueen_MoonBlade,4
GYM_MoonQueen005,GYM_MoonQueen,HolyBlast,5
GYM_MoonQueen006,GYM_MoonQueen,AirBlade,6
GYM_MoonQueen007,GYM_MoonQueen,Apocalypse,7
GYM_MoonQueen008,GYM_MoonQueen,ShadowBall,8
GYM_MoonQueen009,GYM_MoonQueen,Unique_MoonQueen_GYM_Act,9
FeatherOstrich001,FeatherOstrich,MudShot,1
FeatherOstrich007,FeatherOstrich,PowerShot,7
FeatherOstrich015,FeatherOstrich,StoneShotgun,15
FeatherOstrich022,FeatherOstrich,ThrowRock,22
FeatherOstrich030,FeatherOstrich,Unique_FeatherOstrich_Tossin,30
FeatherOstrich040,FeatherOstrich,Tremor,40
FeatherOstrich050,FeatherOstrich,SandTwister,50
FeatherOstrich070,FeatherOstrich,RockBeat,70
BOSS_FeatherOstrich001,BOSS_FeatherOstrich,MudShot,1
BOSS_FeatherOstrich007,BOSS_FeatherOstrich,PowerShot,7
BOSS_FeatherOstrich015,BOSS_FeatherOstrich,StoneShotgun,15
BOSS_FeatherOstrich022,BOSS_FeatherOstrich,ThrowRock,22
BOSS_FeatherOstrich030,BOSS_FeatherOstrich,Unique_FeatherOstrich_Tossin,30
BOSS_FeatherOstrich040,BOSS_FeatherOstrich,Tremor,40
BOSS_FeatherOstrich050,BOSS_FeatherOstrich,SandTwister,50
BOSS_FeatherOstrich070,BOSS_FeatherOstrich,RockBeat,70
PREDATOR_FeatherOstrich001,PREDATOR_FeatherOstrich,MudShot,1
PREDATOR_FeatherOstrich007,PREDATOR_FeatherOstrich,PowerShot,7
PREDATOR_FeatherOstrich010,PREDATOR_FeatherOstrich,PredatorWave,10
PREDATOR_FeatherOstrich015,PREDATOR_FeatherOstrich,StoneShotgun,15
PREDATOR_FeatherOstrich020,PREDATOR_FeatherOstrich,PredatorLockon,20
PREDATOR_FeatherOstrich022,PREDATOR_FeatherOstrich,ThrowRock,22
PREDATOR_FeatherOstrich029,PREDATOR_FeatherOstrich,Unique_FeatherOstrich_Tossin,29
PREDATOR_FeatherOstrich030,PREDATOR_FeatherOstrich,PredatorBeam,30
PREDATOR_FeatherOstrich040,PREDATOR_FeatherOstrich,Tremor,40
PREDATOR_FeatherOstrich050,PREDATOR_FeatherOstrich,SandTwister,50
PREDATOR_FeatherOstrich070,PREDATOR_FeatherOstrich,RockBeat,70
DarkScorpion_Ground001,DarkScorpion_Ground,MudShot,1
DarkScorpion_Ground007,DarkScorpion_Ground,StoneShotgun,7
DarkScorpion_Ground015,DarkScorpion_Ground,ThrowRock,15
DarkScorpion_Ground022,DarkScorpion_Ground,SandTornado,22
DarkScorpion_Ground030,DarkScorpion_Ground,Unique_DarkScorpion_Pierce,30
DarkScorpion_Ground040,DarkScorpion_Ground,RockLance,40
DarkScorpion_Ground050,DarkScorpion_Ground,Tremor,50
DarkScorpion_Ground070,DarkScorpion_Ground,RockBeat,70
BOSS_DarkScorpion_Ground001,BOSS_DarkScorpion_Ground,MudShot,1
BOSS_DarkScorpion_Ground007,BOSS_DarkScorpion_Ground,StoneShotgun,7
BOSS_DarkScorpion_Ground015,BOSS_DarkScorpion_Ground,ThrowRock,15
BOSS_DarkScorpion_Ground022,BOSS_DarkScorpion_Ground,SandTornado,22
BOSS_DarkScorpion_Ground030,BOSS_DarkScorpion_Ground,Unique_DarkScorpion_Pierce,30
BOSS_DarkScorpion_Ground040,BOSS_DarkScorpion_Ground,RockLance,40
BOSS_DarkScorpion_Ground050,BOSS_DarkScorpion_Ground,Tremor,50
BOSS_DarkScorpion_Ground070,BOSS_DarkScorpion_Ground,RockBeat,70
WeaselDragon_Fire001,WeaselDragon_Fire,FireBlast,1
WeaselDragon_Fire007,WeaselDragon_Fire,DragonWave,7
WeaselDragon_Fire015,WeaselDragon_Fire,FlareArrow,15
WeaselDragon_Fire022,WeaselDragon_Fire,Flamethrower,22
WeaselDragon_Fire030,WeaselDragon_Fire,Unique_WeaselDragon_FlyingTackle,30
WeaselDragon_Fire040,WeaselDragon_Fire,FlameWall,40
WeaselDragon_Fire050,WeaselDragon_Fire,FireBall,50
WeaselDragon_Fire070,WeaselDragon_Fire,DragonMeteor,70
BOSS_WeaselDragon_Fire001,BOSS_WeaselDragon_Fire,FireBlast,1
BOSS_WeaselDragon_Fire007,BOSS_WeaselDragon_Fire,DragonWave,7
BOSS_WeaselDragon_Fire015,BOSS_WeaselDragon_Fire,FlareArrow,15
BOSS_WeaselDragon_Fire022,BOSS_WeaselDragon_Fire,Flamethrower,22
BOSS_WeaselDragon_Fire030,BOSS_WeaselDragon_Fire,Unique_WeaselDragon_FlyingTackle,30
BOSS_WeaselDragon_Fire040,BOSS_WeaselDragon_Fire,FlameWall,40
BOSS_WeaselDragon_Fire050,BOSS_WeaselDragon_Fire,FireBall,50
BOSS_WeaselDragon_Fire070,BOSS_WeaselDragon_Fire,DragonMeteor,70
KingBahamut_Dragon001,KingBahamut_Dragon,DragonWave,1
KingBahamut_Dragon007,KingBahamut_Dragon,Flamethrower,7
KingBahamut_Dragon015,KingBahamut_Dragon,FlameWall,15
KingBahamut_Dragon022,KingBahamut_Dragon,Commet,22
KingBahamut_Dragon030,KingBahamut_Dragon,BeamSlicer,30
KingBahamut_Dragon040,KingBahamut_Dragon,Unique_KingBahamut_ArmSmash,40
KingBahamut_Dragon050,KingBahamut_Dragon,Unique_KingBahamut_AirCrash,50
KingBahamut_Dragon070,KingBahamut_Dragon,CommetRain,70
BOSS_KingBahamut_Dragon001,BOSS_KingBahamut_Dragon,DragonWave,1
BOSS_KingBahamut_Dragon007,BOSS_KingBahamut_Dragon,Flamethrower,7
BOSS_KingBahamut_Dragon015,BOSS_KingBahamut_Dragon,FlameWall,15
BOSS_KingBahamut_Dragon022,BOSS_KingBahamut_Dragon,Commet,22
BOSS_KingBahamut_Dragon030,BOSS_KingBahamut_Dragon,BeamSlicer,30
BOSS_KingBahamut_Dragon040,BOSS_KingBahamut_Dragon,Unique_KingBahamut_ArmSmash,40
BOSS_KingBahamut_Dragon050,BOSS_KingBahamut_Dragon,Unique_KingBahamut_AirCrash,50
BOSS_KingBahamut_Dragon070,BOSS_KingBahamut_Dragon,CommetRain,70
RAID_KingBahamut_Dragon001,RAID_KingBahamut_Dragon,Unique_KingBahamut_AirCrash,1
RAID_KingBahamut_Dragon002,RAID_KingBahamut_Dragon,Unique_KingBahamut_ArmSmash,2
RAID_KingBahamut_Dragon003,RAID_KingBahamut_Dragon,ThreeCommet,3
RAID_KingBahamut_Dragon005,RAID_KingBahamut_Dragon,BlastCanon,5
RAID_KingBahamut_Dragon006,RAID_KingBahamut_Dragon,DragonMeteor,6
RAID_KingBahamut_Dragon007,RAID_KingBahamut_Dragon,BeamSlicer,7
RAID_KingBahamut_Dragon008,RAID_KingBahamut_Dragon,Eruption,8
RAID_KingBahamut_Dragon009,RAID_KingBahamut_Dragon,FireBall,9
RAID_KingBahamut_Dragon010,RAID_KingBahamut_Dragon,FlameWall,10
RAID_KingBahamut_Dragon011,RAID_KingBahamut_Dragon,FlameFunnel,11
RAID_KingBahamut_Dragon_2001,RAID_KingBahamut_Dragon_2,Unique_KingBahamut_AirCrash,1
RAID_KingBahamut_Dragon_2002,RAID_KingBahamut_Dragon_2,Unique_KingBahamut_ArmSmash,2
RAID_KingBahamut_Dragon_2003,RAID_KingBahamut_Dragon_2,CommetRain,3
RAID_KingBahamut_Dragon_2005,RAID_KingBahamut_Dragon_2,BlastCanon,5
RAID_KingBahamut_Dragon_2006,RAID_KingBahamut_Dragon_2,DragonMeteor,6
RAID_KingBahamut_Dragon_2007,RAID_KingBahamut_Dragon_2,BeamSlicer,7
RAID_KingBahamut_Dragon_2008,RAID_KingBahamut_Dragon_2,Eruption,8
RAID_KingBahamut_Dragon_2009,RAID_KingBahamut_Dragon_2,FireBall,9
RAID_KingBahamut_Dragon_2010,RAID_KingBahamut_Dragon_2,Inferno,10
RAID_KingBahamut_Dragon_2011,RAID_KingBahamut_Dragon_2,FlameFunnel,11
SkyDragon_Grass001,SkyDragon_Grass,DragonCanon,1
SkyDragon_Grass007,SkyDragon_Grass,WindCutter,7
SkyDragon_Grass015,SkyDragon_Grass,SeedMachinegun,15
SkyDragon_Grass022,SkyDragon_Grass,DragonBreath,22
SkyDragon_Grass030,SkyDragon_Grass,GrassTornado,30
SkyDragon_Grass040,SkyDragon_Grass,Commet,40
SkyDragon_Grass050,SkyDragon_Grass,RootLance,50
SkyDragon_Grass070,SkyDragon_Grass,WindBurst,70
BOSS_SkyDragon_Grass001,BOSS_SkyDragon_Grass,DragonCanon,1
BOSS_SkyDragon_Grass007,BOSS_SkyDragon_Grass,WindCutter,7
BOSS_SkyDragon_Grass015,BOSS_SkyDragon_Grass,SeedMachinegun,15
BOSS_SkyDragon_Grass022,BOSS_SkyDragon_Grass,DragonBreath,22
BOSS_SkyDragon_Grass030,BOSS_SkyDragon_Grass,GrassTornado,30
BOSS_SkyDragon_Grass040,BOSS_SkyDragon_Grass,Commet,40
BOSS_SkyDragon_Grass050,BOSS_SkyDragon_Grass,RootLance,50
BOSS_SkyDragon_Grass070,BOSS_SkyDragon_Grass,WindBurst,70
CandleGhost001,CandleGhost,FireBlast,1
CandleGhost007,CandleGhost,DarkBall,7
CandleGhost015,CandleGhost,FireSeed,15
CandleGhost022,CandleGhost,GhostFlame,22
CandleGhost030,CandleGhost,ShadowBall,30
CandleGhost040,CandleGhost,FlameFunnel,40
CandleGhost050,CandleGhost,Eruption,50
CandleGhost070,CandleGhost,DarkLegion,70
BOSS_CandleGhost001,BOSS_CandleGhost,FireBlast,1
BOSS_CandleGhost007,BOSS_CandleGhost,DarkBall,7
BOSS_CandleGhost015,BOSS_CandleGhost,FireSeed,15
BOSS_CandleGhost022,BOSS_CandleGhost,GhostFlame,22
BOSS_CandleGhost030,BOSS_CandleGhost,ShadowBall,30
BOSS_CandleGhost040,BOSS_CandleGhost,FlameFunnel,40
BOSS_CandleGhost050,BOSS_CandleGhost,Eruption,50
BOSS_CandleGhost070,BOSS_CandleGhost,DarkLegion,70
PREDATOR_CandleGhost001,PREDATOR_CandleGhost,FireBlast,1
PREDATOR_CandleGhost007,PREDATOR_CandleGhost,DarkBall,7
PREDATOR_CandleGhost010,PREDATOR_CandleGhost,PredatorWave,10
PREDATOR_CandleGhost015,PREDATOR_CandleGhost,FireSeed,15
PREDATOR_CandleGhost020,PREDATOR_CandleGhost,PredatorLockon,20
PREDATOR_CandleGhost022,PREDATOR_CandleGhost,GhostFlame,22
PREDATOR_CandleGhost029,PREDATOR_CandleGhost,ShadowBall,29
PREDATOR_CandleGhost030,PREDATOR_CandleGhost,PredatorBeam,30
PREDATOR_CandleGhost040,PREDATOR_CandleGhost,FlameFunnel,40
PREDATOR_CandleGhost050,PREDATOR_CandleGhost,Eruption,50
PREDATOR_CandleGhost070,PREDATOR_CandleGhost,DarkLegion,70
DarkAlien001,DarkAlien,PowerShot,1
DarkAlien007,DarkAlien,PoisonShot,7
DarkAlien015,DarkAlien,DarkPulse,15
DarkAlien022,DarkAlien,DarkArrow,22
DarkAlien030,DarkAlien,ShadowBall,30
DarkAlien040,DarkAlien,Unique_DarkAlien_JumpScractch,40
DarkAlien050,DarkAlien,DarkLaser,50
DarkAlien070,DarkAlien,DarkLegion,70
BOSS_DarkAlien001,BOSS_DarkAlien,PowerShot,1
BOSS_DarkAlien007,BOSS_DarkAlien,PoisonShot,7
BOSS_DarkAlien015,BOSS_DarkAlien,DarkPulse,15
BOSS_DarkAlien022,BOSS_DarkAlien,DarkArrow,22
BOSS_DarkAlien030,BOSS_DarkAlien,ShadowBall,30
BOSS_DarkAlien040,BOSS_DarkAlien,Unique_DarkAlien_JumpScractch,40
BOSS_DarkAlien050,BOSS_DarkAlien,DarkLaser,50
BOSS_DarkAlien070,BOSS_DarkAlien,DarkLegion,70
SUMMON_DarkAlien001,SUMMON_DarkAlien,Unique_DarkAlien_JumpScractch,1
SUMMON_DarkAlien002,SUMMON_DarkAlien,PoisonShot,2
SUMMON_DarkAlien003,SUMMON_DarkAlien,DarkCanon,3
SUMMON_DarkAlien_MAX001,SUMMON_DarkAlien_MAX,Unique_DarkAlien_JumpScractch,1
SUMMON_DarkAlien_MAX002,SUMMON_DarkAlien_MAX,ShadowBall,2
SUMMON_DarkAlien_MAX003,SUMMON_DarkAlien_MAX,DarkCanon,3
DarkAlien_Oilrig001,DarkAlien_Oilrig,PowerShot,1
DarkAlien_Oilrig007,DarkAlien_Oilrig,PoisonShot,7
DarkAlien_Oilrig015,DarkAlien_Oilrig,DarkPulse,15
DarkAlien_Oilrig022,DarkAlien_Oilrig,DarkArrow,22
DarkAlien_Oilrig030,DarkAlien_Oilrig,ShadowBall,30
DarkAlien_Oilrig040,DarkAlien_Oilrig,Unique_DarkAlien_JumpScractch,40
DarkAlien_Oilrig050,DarkAlien_Oilrig,DarkLaser,50
DarkAlien_Oilrig070,DarkAlien_Oilrig,DarkLegion,70
SifuDog001,SifuDog,AirCanon,1
SifuDog007,SifuDog,PowerShot,7
SifuDog015,SifuDog,ThrowRock,15
SifuDog022,SifuDog,PowerBall,22
SifuDog030,SifuDog,AirBlade,30
SifuDog040,SifuDog,Unique_SifuDog_Counter,40
SifuDog050,SifuDog,HyperBeam,50
SifuDog070,SifuDog,HolyBlast,70
BOSS_SifuDog001,BOSS_SifuDog,AirCanon,1
BOSS_SifuDog007,BOSS_SifuDog,PowerShot,7
BOSS_SifuDog015,BOSS_SifuDog,ThrowRock,15
BOSS_SifuDog022,BOSS_SifuDog,PowerBall,22
BOSS_SifuDog030,BOSS_SifuDog,AirBlade,30
BOSS_SifuDog040,BOSS_SifuDog,Unique_SifuDog_Counter,40
BOSS_SifuDog050,BOSS_SifuDog,HyperBeam,50
BOSS_SifuDog070,BOSS_SifuDog,HolyBlast,70
PREDATOR_SifuDog001,PREDATOR_SifuDog,AirCanon,1
PREDATOR_SifuDog007,PREDATOR_SifuDog,PowerShot,7
PREDATOR_SifuDog010,PREDATOR_SifuDog,PredatorWave,10
PREDATOR_SifuDog015,PREDATOR_SifuDog,ThrowRock,15
PREDATOR_SifuDog020,PREDATOR_SifuDog,PredatorLockon,20
PREDATOR_SifuDog022,PREDATOR_SifuDog,PowerBall,22
PREDATOR_SifuDog029,PREDATOR_SifuDog,AirBlade,29
PREDATOR_SifuDog030,PREDATOR_SifuDog,PredatorBeam,30
PREDATOR_SifuDog040,PREDATOR_SifuDog,Unique_SifuDog_Counter,40
PREDATOR_SifuDog070,PREDATOR_SifuDog,HolyBlast,70
WingGolem001,WingGolem,PowerShot,1
WingGolem007,WingGolem,StoneShotgun,7
WingGolem015,WingGolem,ThrowRock,15
WingGolem022,WingGolem,Tremor,22
WingGolem030,WingGolem,RockLance,30
WingGolem040,WingGolem,Unique_WingGolem_RoundCutter,40
WingGolem050,WingGolem,SandTwister,50
WingGolem070,WingGolem,RockBeat,70
BOSS_WingGolem001,BOSS_WingGolem,PowerShot,1
BOSS_WingGolem007,BOSS_WingGolem,StoneShotgun,7
